POZO,XCOORD,YCOORD,Prof,Fecha,runlife,ciclo,Dpiston,Lon_Superficie,SPM,RGP,AYS,Elasticity,SP,Fillage,BBPD,BNPD
BN-0049,234,114,7157,7/19/19,502,1,1.125,120,3,1114.34694,27.00094279,0.755993022,90.71916259,0.33807771,40.16279077,29.31845861
BN-0005,258,57,7415,7/20/19,430,3,1.125,54,3,1193.542823,24.72221899,0.790261856,42.67414025,0.382400014,18.89250867,14.2218613
BN-0011,52,116,7041,7/20/19,555,3,2.5,100,7,483.3788458,53.98905584,0.850046869,85.00468686,0.660999016,433.6301588,199.5173302
BN-0012,60,114,7024,7/20/19,335,0,1.5,100,5,437.0166581,51.76889331,0.811205851,81.12058511,0.692175828,106.4099275,51.32268566
BN-0018,118,140,7003,7/20/19,544,5,1.5,100,7,508.3679338,58.06789804,0.820282079,82.02820789,0.640013346,150.6407024,63.16681292
BN-0031,233,178,7139,7/20/19,492,3,2.5,74,3,1065.670571,24.39919303,0.733098748,54.24930733,0.285502795,118.6025481,89.66448345
BN-0033,297,198,7141,7/20/19,419,0,2.5,54,7,716.0917205,19.27265058,0.782964507,42.28008337,0.723042255,215.6812753,174.1137767
BN-0056,236,99,7164,7/20/19,237,6,1.5,120,7,614.0610762,24.22199972,0.813862636,97.66351637,0.575270686,179.3541646,135.9109994
BN-0071,69,85,7179,7/20/19,496,3,1.5,45,4,395.3890771,51.59822806,0.902948091,40.63266411,0.928448117,42.63991772,20.63847573
BN-0088,103,220,7196,7/21/19,483,4,1.5,100,3,570.9148332,47.47601148,0.830506723,83.05067225,0.69242451,65.3650316,34.33232169
BN-0004,60,285,7079,7/21/19,260,4,1.125,54,3,646.9634412,43.93126672,0.84044745,45.38416229,0.683067471,20.09227777,11.26548563
BN-0041,91,91,7149,7/21/19,217,5,2.5,120,4,370.4207149,57.56018227,0.933140704,111.9768845,0.944633217,326.4126184,138.5289203
BN-0014,224,279,7212,7/21/19,564,3,1.5,74,7,958.7640208,20.05231383,0.770924373,57.04840358,0.326502639,104.7665408,83.75842525
BN-0070,168,280,7178,7/21/19,237,3,2,74,7,1092.001913,17.19193156,0.77583126,57.41151323,0.286279102,187.4371084,155.213049
BN-0026,257,181,7161,7/21/19,375,2,1.125,120,4,1065.173653,15.04911778,0.729828894,87.57946724,0.410223139,51.69706477,43.9171126
BN-0083,201,233,7191,7/21/19,267,4,2.5,74,4,1255.962329,15.55189518,0.750695183,55.55144357,0.303520592,161.932458,136.7488919
BN-0021,268,253,7225,7/21/19,256,6,1.5,74,7,1154.736076,17.68481459,0.773043057,57.2051862,0.424971744,105.0544642,86.47577699
BN-0058,143,188,7166,7/21/19,201,1,2,100,4,463.7311383,47.90921774,0.830205152,83.0205152,0.657147063,154.8830732,80.67980442
BN-0007,111,155,7144,7/21/19,553,7,2.5,100,3,427.721108,59.94064541,0.802589429,80.25894287,0.637408374,175.4661139,70.29059275
BN-0086,103,112,7194,7/21/19,311,0,1.5,100,3,403.8630212,50.96570524,0.851063432,85.10634317,0.615550857,66.98294739,32.84461586
BN-0081,265,92,7189,7/21/19,332,4,2.5,74,5,873.5303293,17.96229717,0.788324616,58.33602157,0.339275526,212.5618786,174.3808823
BN-0057,211,233,7165,7/21/19,557,0,2,100,4,1122.482029,16.83672896,0.771766412,77.17664115,0.337313374,143.9807417,119.7390945
BN-0099,192,150,7207,7/22/19,520,6,1.125,100,7,985.2485067,21.96873141,0.778236913,77.82369128,0.427954698,80.39211629,62.73098819
BN-0050,158,119,7158,7/22/19,545,0,1.125,120,4,864.238304,27.29166134,0.793356935,95.20283219,0.267987485,56.19704181,40.85993548
BN-0005,258,57,7415,7/22/19,432,3,1.125,54,3,920.8069108,20.66697366,0.753708516,40.70025988,0.330986552,18.01864099,14.2947332
BN-0048,170,298,7156,7/22/19,301,1,1.125,74,4,1427.451266,17.03072226,0.770110019,56.98814138,0.401513883,33.63938751,27.91035685
BN-0060,128,58,7168,7/22/19,507,4,1.5,54,3,543.8136322,59.45755259,0.799373163,43.16615079,0.625165019,33.97391898,13.77385824
BN-0065,266,54,7173,7/22/19,471,4,1.125,100,3,784.3754884,29.45635403,0.849280093,84.92800934,0.467901993,37.59895674,26.52367493
BN-0084,298,121,7192,7/22/19,520,3,2.5,120,4,771.1562199,15.54476006,0.827159782,99.25917381,0.565532048,289.3404917,244.3632065
BN-0087,171,92,7195,7/22/19,393,3,1.125,74,7,1059.442139,20.39486943,0.775847447,57.41271105,0.284255189,59.30750993,47.21182072
BN-0034,179,120,7142,7/22/19,245,3,2,54,4,1127.554113,16.61684018,0.798716628,43.1306979,0.297783747,80.46463,67.09395103
BN-0047,137,52,7155,7/22/19,462,3,1.125,54,3,345.4143624,54.13864757,0.861755917,46.53481954,0.9419169,20.60169172,9.448214446
BN-0019,127,266,7122,7/22/19,306,0,1.125,45,4,311.0170135,40.61587148,0.884303615,39.79366269,0.923406471,23.48970167,13.94915463
BN-0068,110,259,7176,7/22/19,424,5,1.125,120,7,649.4067816,47.39982512,0.874888779,104.9866535,0.642559377,108.4515411,57.04570028
BN-0059,211,75,7167,7/22/19,225,0,1.125,54,5,770.9572659,21.03143441,0.792961276,42.81990892,0.421899153,31.59507123,24.95017455
BN-0094,202,181,7202,7/23/19,412,3,2.5,120,3,915.3181652,10.12557983,0.723483077,86.81796922,0.228047883,189.8057852,170.5868489
BN-0009,158,256,7464,7/23/19,550,6,1.5,45,7,1467.768807,21.62425838,0.720753288,32.43389797,0.372831623,59.56323192,46.68312475
BN-0003,85,180,7356,7/23/19,417,3,1.5,74,4,606.7801077,42.14651403,0.855441557,63.30267523,0.655052161,66.42982738,38.43197086
BN-0066,137,176,7174,7/23/19,235,7,1.5,45,7,566.4502827,53.95643375,0.847347248,38.13062615,0.696558991,70.02498839,32.24200192
BN-0091,142,233,7199,7/23/19,554,4,1.125,100,7,471.594029,43.89308592,0.815884112,81.58841123,0.698659868,84.28108376,47.28751525
BN-0002,225,245,7072,7/23/19,328,2,1.5,100,4,864.1123205,17.4950062,0.781851247,78.18512475,0.433423227,82.04746991,67.69325996
BN-0067,50,103,7175,7/23/19,563,0,2.5,45,5,114.477617,68.78504931,0.987998262,44.45992178,0.960388737,162.00084,50.56848232
BN-0064,160,187,7172,7/23/19,383,0,2.5,54,7,1058.872101,11.34831974,0.705938494,38.12067868,0.19060915,194.4631121,172.3948164
BN-0056,236,99,7164,7/23/19,240,6,1.5,120,7,875.4736505,11.82139143,0.687628245,82.51538942,0.248622185,151.5353869,133.6217957
BN-0031,233,178,7139,7/23/19,495,3,2.5,74,3,1169.472875,23.43235395,0.738123911,54.62116938,0.443392424,119.4155316,91.43366156
BN-0036,233,60,7144,7/23/19,430,6,1.5,100,5,1055.72105,20.07489684,0.740093004,74.0093004,0.355872109,97.0816998,77.59264871
BN-0025,98,121,7267,7/23/19,276,2,1.125,45,7,516.5129822,41.47274531,0.801510038,36.06795169,0.693189748,37.25830681,21.80626412
BN-0077,300,171,7185,7/23/19,535,3,1.5,120,4,1151.093942,14.74966698,0.701163726,84.13964715,0.23028771,88.29614572,75.27275827
BN-0020,170,62,7437,7/24/19,416,4,2.5,100,7,1302.387857,28.18034038,0.745931533,74.59315328,0.396162957,380.5183232,273.2869645
BN-0001,102,108,7012,7/24/19,392,6,2.5,100,7,355.6096546,50.46456647,0.918140326,91.81403258,0.9362303,468.3663337,232.0072939
BN-0006,65,233,7281,7/24/19,526,2,2,74,3,1137.426051,42.66395653,0.793039362,58.6849128,0.405313413,82.11192999,47.07973187
BN-0042,246,292,7150,7/24/19,545,3,2,74,3,1021.746413,14.23432709,0.70353264,52.06141533,0.170709808,72.84433234,62.47543181
BN-0028,141,194,7270,7/24/19,237,2,2,120,5,740.9996944,41.94147348,0.830738214,99.68858572,0.684694259,232.4737819,134.9708523
BN-0016,288,239,7106,7/24/19,380,0,2.5,45,3,867.5563682,17.3445715,0.787378893,35.4320502,0.397610225,77.46331975,64.02763887
BN-0051,214,195,7159,7/24/19,326,2,2,120,7,843.8941358,14.56477482,0.749583987,89.95007848,0.16734774,293.6690162,250.8967853
BN-0030,156,91,7138,7/24/19,536,2,2,120,5,772.8982934,21.2759482,0.812178185,97.46138223,0.521105464,227.2799434,178.9239804
BN-0043,101,85,7151,7/24/19,321,5,1.125,74,3,332.1125372,50.77836425,0.907177757,67.13115405,0.907427992,29.72001082,14.62867547
BN-0069,58,136,7177,7/24/19,382,0,2.5,45,5,547.784166,55.09294468,0.836050171,37.62225768,0.676445037,137.0861014,61.56133139
BN-0010,144,208,7285,7/24/19,205,0,2,45,7,1093.342434,40.91568638,0.804845158,36.2180321,0.527950056,118.2446312,69.86402874
BN-0023,154,227,7148,7/24/19,343,2,2.5,100,7,1124.129599,8.14219458,0.74576798,74.576798,0.231343119,380.4348908,349.4591417
BN-0015,141,72,7321,7/24/19,565,3,1.5,74,5,502.809431,44.38060911,0.827085474,61.20432507,0.615940004,80.28477341,44.65390195
BN-0055,122,62,7163,7/25/19,381,6,1.125,100,5,259.7976396,57.24540787,0.868654405,86.86544051,0.966005042,64.09447964,27.40333335
BN-0022,102,139,7325,7/25/19,214,5,1.125,120,3,658.7630458,43.88340262,0.879382886,105.5259463,0.622225884,46.71798527,26.2165437
BN-0063,203,293,7171,7/25/19,454,4,2,54,4,1168.181339,16.77132567,0.763716603,41.24069657,0.316004822,76.93864353,64.03501306
BN-0082,218,199,7190,7/25/19,254,5,1.125,74,4,1071.801061,17.66540561,0.751226713,55.59077676,0.416346582,32.81454064,27.01771894
BN-0018,118,140,7003,7/25/19,549,5,1.5,100,7,263.22091,51.42305264,0.873018085,87.30180851,0.912468389,160.3254062,77.88118817
BN-0045,258,199,7153,7/25/19,391,1,2,54,7,597.9425876,13.05586721,0.776385701,41.92482787,0.33248771,136.876178,119.005806
BN-0046,218,107,7154,7/25/19,237,2,2,54,5,784.2328211,16.12178807,0.820536534,44.30897284,0.425575283,103.3285247,86.67011893
BN-0080,139,96,7188,7/25/19,416,3,1.5,120,5,336.1218668,55.61310858,0.939747516,112.7697019,0.902391414,147.9256565,65.65960053
BN-0008,275,214,7040,7/25/19,533,5,2,120,5,632.3179778,18.95994983,0.82812539,99.37504678,0.428568988,231.7426091,187.8043267
BN-0032,201,66,7140,7/25/19,402,6,1.5,74,5,687.5628546,20.05143253,0.788542359,58.35213454,0.576442885,76.54341248,61.19536177
BN-0017,63,194,7166,7/25/19,482,0,1.5,45,5,472.4958926,41.39609577,0.835827511,37.612238,0.678038016,49.33785319,28.91390823
BN-0035,273,242,7143,7/25/19,419,2,1.125,45,3,991.6889944,7.336867482,0.709533249,31.9289962,0.178845748,14.13546551,13.09836514
BN-0029,283,169,7137,7/25/19,246,0,1.5,120,3,911.9742209,24.91176541,0.741035032,88.92420385,0.416998895,69.98779464,52.55259942
BN-0097,87,113,7205,7/26/19,568,6,1.125,120,7,582.1994744,44.00415604,0.814283487,97.71401846,0.657403321,100.9388864,56.52158132
BN-0085,263,122,7193,7/26/19,469,4,2,100,4,745.1418587,25.07796781,0.805569419,80.55694188,0.483516712,150.2870308,112.5980976
BN-0096,72,233,7204,7/26/19,552,0,2,54,4,656.6590996,44.13342976,0.877940844,47.40880555,0.670762289,88.44586764,49.41167277
BN-0071,69,85,7179,7/26/19,502,3,1.5,45,4,507.3078358,58.38278681,0.874655177,39.35948297,0.625194413,41.30384143,17.18950774
BN-0044,92,206,7152,7/26/19,482,3,2,100,3,524.4968925,44.25793065,0.825804193,82.58041926,0.601222482,115.5465226,64.40802276
BN-0061,270,224,7169,7/26/19,215,5,2.5,74,5,584.6517117,5.240588282,0.729648261,53.99397131,0.472812699,196.7405329,186.4301716
BN-0024,292,51,7221,7/26/19,453,7,2,45,7,969.3336748,23.96622096,0.782882723,35.22972255,0.258231087,115.0179982,87.45253061
BN-0076,251,239,7184,7/26/19,481,1,1.5,120,7,968.3982822,19.68665341,0.729393284,87.52719411,0.382128016,160.7393156,129.0951236
BN-0039,248,257,7147,7/26/19,443,7,1.5,45,4,635.3580621,13.28857227,0.754605312,33.95723902,0.431832941,35.63472663,30.89938023
BN-0052,202,93,7160,7/26/19,372,2,2.5,100,4,1133.412167,12.45785639,0.736665277,73.66652765,0.178654852,214.7379281,187.9861854
BN-0054,240,253,7162,7/26/19,567,0,1.125,54,3,637.9688918,14.38631482,0.72794192,39.30886371,0.467056012,17.40264816,14.89904841
BN-0040,160,129,7148,7/26/19,244,5,2,100,4,963.8666766,10.70915186,0.687896051,68.78960514,0.150130806,128.3338873,114.5904164
BN-0053,60,198,7161,7/26/19,468,2,1.125,120,3,681.3290194,43.71014728,0.816649033,97.99788397,0.618041987,43.38519445,24.42146206
BN-0090,125,293,7198,7/27/19,474,6,1.125,120,4,408.6189897,48.29206992,0.841870033,101.024404,0.674132191,59.63344286,30.83521894
BN-0049,234,114,7157,7/27/19,510,1,1.125,120,3,695.7306228,26.11190278,0.794038778,95.28465338,0.559554078,42.18400488,31.16895854
BN-0012,60,114,7024,7/27/19,342,0,1.5,100,5,456.9314372,59.98983152,0.836608395,83.66083953,0.679770525,109.7421062,43.90800158
BN-0075,220,89,7183,7/27/19,527,3,2,54,5,918.8942287,26.43350676,0.767626629,41.45183796,0.296915684,96.66568612,71.11355544
BN-0089,109,103,7197,7/27/19,412,3,2.5,100,5,291.0805408,59.68805146,0.88771173,88.77117299,0.962744182,323.4599616,130.3930133
BN-0027,205,293,7221,7/27/19,367,0,1.5,100,5,1228.516963,19.70420653,0.753434718,75.34347177,0.359803904,98.83179909,79.35777728
BN-0074,71,245,7182,7/27/19,296,1,1.125,45,7,408.4505159,43.82519904,0.875961495,39.41826728,0.651035707,40.71919329,22.87392578
BN-0092,180,211,7200,7/27/19,309,4,2,100,4,741.237459,6.366673809,0.736233491,73.62334907,0.470179564,137.35172,128.606984
BN-0095,122,290,7203,7/27/19,484,5,2.5,45,5,684.4964967,42.77596895,0.800984426,36.04429917,0.609636598,131.3364151,75.15599096
BN-0093,202,145,7201,7/27/19,488,3,1.125,45,5,1283.29482,19.21699911,0.73655913,33.14516085,0.403723026,24.45646767,19.7566685
BN-0033,297,198,7141,7/27/19,426,0,2.5,54,7,684.6508463,16.41640596,0.840554821,45.38996035,0.609435632,231.5455352,193.5340802
BN-0098,152,97,7206,7/27/19,511,2,2.5,100,7,1122.116704,17.17772086,0.790544757,79.05447566,0.405291664,403.276644,334.0029078
BN-0038,246,147,7146,7/27/19,221,2,2,100,7,715.2465923,28.183869,0.78787183,78.78718299,0.62704867,257.224395,184.7286085
BN-0011,52,116,7041,7/28/19,563,3,2.5,100,7,471.375157,54.74684465,0.81732776,81.73277601,0.629085285,416.9393236,188.6781998
BN-0013,261,258,7303,7/28/19,409,0,1.125,54,5,1284.475803,21.28446041,0.767212342,41.42946646,0.388484351,30.56912023,24.06264794
BN-0037,285,190,7145,7/28/19,399,4,1.125,45,3,548.7758868,6.456640212,0.738647851,33.23915329,0.439373802,14.71549252,13.76536611
BN-0062,107,196,7170,7/28/19,286,7,2,120,7,415.0170142,44.46688791,0.853727638,102.4473165,0.661653191,334.469999,185.7415995
BN-0072,109,172,7180,7/28/19,350,5,2.5,45,3,404.3300252,58.73570167,0.811054095,36.49743429,0.637061202,79.79251572,32.92582173
BN-0073,220,212,7181,7/28/19,502,7,2,100,3,1453.707006,11.35828019,0.676122091,67.61220915,0.162361562,94.60300304,83.85772889
BN-0078,193,275,7186,7/28/19,551,5,2,45,5,711.1608832,9.995665711,0.764198815,34.38894666,0.440358363,80.1950236,72.17899712
BN-0079,173,217,7187,7/28/19,523,1,2.5,45,4,1422.701803,7.301997325,0.722192913,32.49868107,0.19623274,94.73365531,87.81620633
BN-0069,58,136,7177,7/29/19,387,0,2.5,45,5,360.1293608,57.97842207,0.861117657,38.75029458,0.963563521,141.1963859,59.33294934
BN-0023,154,227,7148,7/29/19,348,2,2.5,100,7,614.2184664,15.52320262,0.797509643,79.75096432,0.434263936,406.8296067,343.6766225
BN-0051,214,195,7159,7/29/19,331,2,2,120,7,1013.40112,17.55302019,0.749720519,89.96646233,0.429412519,293.7225062,242.1653354
BN-0055,122,62,7163,7/29/19,385,6,1.125,100,5,532.3151817,54.46936696,0.792654816,79.26548157,0.694527212,58.48677869,26.62940058
BN-0007,111,155,7144,7/29/19,561,7,2.5,100,3,488.1202937,50.83030973,0.866943733,86.69437328,0.607895511,189.5355736,93.19405449
BN-0074,71,245,7182,7/29/19,298,1,1.125,45,7,675.8234238,42.0230765,0.844769759,38.01463916,0.66345903,39.26924105,22.76709784
BN-0043,101,85,7151,7/29/19,326,5,1.125,74,3,510.8330219,56.77911946,0.835518875,61.82839677,0.623892023,27.37239732,11.83059115
BN-0011,52,116,7041,7/29/19,564,3,2.5,100,7,395.3870527,53.03109018,0.94480169,94.48016898,0.919384053,481.966962,226.3746277
BN-0028,141,194,7270,7/29/19,242,2,2,120,5,1196.901062,40.12234277,0.822621425,98.71457098,0.325877924,230.2023795,137.8397917
BN-0005,258,57,7415,7/29/19,439,3,1.125,54,3,1156.035601,25.36378804,0.786612962,42.47709995,0.44516444,18.80527585,14.03554554
BN-0085,263,122,7193,7/29/19,472,4,2,100,4,757.8662212,26.51173324,0.809683647,80.9683647,0.732849256,151.0545812,111.0073936
BN-0014,224,279,7212,7/29/19,572,3,1.5,74,7,1025.863853,23.04707827,0.729748242,54.00136992,0.427612822,99.17081579,76.31484025
BN-0036,233,60,7144,7/29/19,436,6,1.5,100,5,880.7319869,24.98340861,0.775379576,77.53795761,0.411069421,101.7104159,76.2996871
BN-0068,110,259,7176,7/30/19,432,5,1.125,120,7,442.227172,47.7394271,0.856055771,102.7266925,0.696356253,106.1169943,55.45734917
BN-0046,218,107,7154,7/30/19,242,2,2,54,5,934.958966,15.85062497,0.723658055,39.07753498,0.426847094,91.12881157,76.68432541
BN-0039,248,257,7147,7/30/19,447,7,1.5,45,4,1346.852035,12.00742594,0.717134605,32.27105721,0.176818731,33.86524743,29.79890293
BN-0094,202,181,7202,7/30/19,419,3,2.5,120,3,1168.109872,11.78341591,0.71096825,85.31618995,0.158121468,186.5225203,164.543796
BN-0083,201,233,7191,7/30/19,276,4,2.5,74,4,817.9537795,18.92777003,0.746291413,55.22556456,0.283898951,160.9825207,130.5121194
BN-0078,193,275,7186,7/30/19,553,5,2,45,5,1450.458832,12.51731213,0.737094049,33.16923223,0.213919428,77.35064955,67.66842731
BN-0072,109,172,7180,7/30/19,352,5,2.5,45,3,273.7473189,58.67018131,0.926797078,41.70586852,0.909447796,91.17945505,37.68430345
BN-0027,205,293,7221,7/30/19,370,0,1.5,100,5,1008.313147,16.23585121,0.791358727,79.13587267,0.293080636,103.806481,86.9526152
BN-0056,236,99,7164,7/30/19,247,6,1.5,120,7,1180.712099,26.81178541,0.73962099,88.75451881,0.276265147,162.9932361,119.2918394
BN-0033,297,198,7141,7/30/19,429,0,2.5,54,7,779.4465028,18.01539602,0.814969102,44.00833151,0.683191023,224.4975011,184.0533872
BN-0070,168,280,7178,7/30/19,246,3,2,74,7,852.4724603,5.705480565,0.676498233,50.06086921,0.196471906,163.4387258,154.1137611
BN-0037,285,190,7145,7/30/19,401,4,1.125,45,3,522.0387001,9.943646541,0.745971331,33.5687099,0.461112754,14.86139239,13.38362806
BN-0061,270,224,7169,7/30/19,219,5,2.5,74,5,715.2354462,11.68509487,0.759694832,56.21741755,0.378897213,204.8422152,180.906208
BN-0092,180,211,7200,7/31/19,313,4,2,100,4,1433.736933,19.24836464,0.743489278,74.34892784,0.357386528,138.7053598,112.0068464
BN-0097,87,113,7205,7/31/19,573,6,1.125,120,7,529.369431,40.99972944,0.794593323,95.35119881,0.645267553,98.49808634,58.11413744
BN-0098,152,97,7206,7/31/19,515,2,2.5,100,7,944.3032121,19.2153204,0.783609932,78.36099322,0.279932433,399.7390167,322.9278839
BN-0013,261,258,7303,7/31/19,412,0,1.125,54,5,1016.827714,22.48410654,0.725982526,39.20305642,0.263199682,28.92634271,22.422513
BN-0089,109,103,7197,7/31/19,416,3,2.5,100,5,485.7326603,50.13963086,0.849671973,84.96719731,0.62924167,309.5992252,154.3673165
BN-0086,103,112,7194,7/31/19,321,0,1.5,100,3,406.8144688,55.92628552,0.812475376,81.24753758,0.616186556,63.94587445,28.18332213
BN-0016,288,239,7106,7/31/19,387,0,2.5,45,3,1164.131954,15.69264739,0.735956811,33.11805647,0.267494611,72.40435097,61.04219148
BN-0079,173,217,7187,7/31/19,526,1,2.5,45,4,1069.549414,9.688928481,0.70215868,31.59714061,0.234800773,92.10566488,83.18161288
BN-0058,143,188,7166,7/31/19,211,1,2,100,4,501.9410337,47.17244623,0.839500025,83.9500025,0.671962101,156.6171247,82.73699576
BN-0073,220,212,7181,7/31/19,505,7,2,100,3,781.7642029,17.02318156,0.848464055,84.84640548,0.603603738,118.7170905,98.50766464
BN-0017,63,194,7166,7/31/19,488,0,1.5,45,5,644.1300166,46.93345837,0.797073904,35.8683257,0.639621359,47.05027623,24.96795442
BN-0099,192,150,7207,7/31/19,529,6,1.125,100,7,1245.807511,22.95633422,0.747985882,74.79858817,0.278119161,77.26717532,59.52946431
BN-0002,225,245,7072,7/31/19,336,2,1.5,100,4,1054.022208,19.29965508,0.753745286,75.37452863,0.353941979,79.09803035,63.83238332
BN-0029,283,169,7137,8/1/19,253,0,1.5,120,3,1077.083292,24.09845764,0.721771437,86.61257238,0.422010308,68.16842509,51.74088605
BN-0015,141,72,7321,8/1/19,573,3,1.5,74,5,601.6396025,44.60065159,0.806023965,59.64577344,0.666082774,78.24034331,43.34464039
BN-0003,85,180,7356,8/1/19,426,3,1.5,74,4,666.323049,43.57555905,0.818822385,60.5928565,0.669438919,63.58614361,35.87812605
BN-0075,220,89,7183,8/1/19,532,3,2,54,5,1157.67475,19.25850053,0.740277138,39.97496547,0.284428942,93.22161947,75.26853339
BN-0066,137,176,7174,8/1/19,244,7,1.5,45,7,336.0432193,52.61650232,0.943399421,42.45297397,0.952510451,77.96276404,36.94148449
BN-0020,170,62,7437,8/1/19,424,4,2.5,100,7,1264.169719,16.1753097,0.771610815,77.16108151,0.372570229,393.6179671,329.9490419
BN-0060,128,58,7168,8/1/19,517,4,1.5,54,3,302.1905787,55.37036322,0.903916569,48.81149473,0.929468106,38.41708692,17.14540635
BN-0077,300,171,7185,8/1/19,544,3,1.5,120,4,700.887665,28.36663616,0.780867338,93.70408061,0.655819916,98.33306219,70.43928021
BN-0080,139,96,7188,8/1/19,423,3,1.5,120,5,554.7776061,52.23419927,0.828918027,99.47016318,0.692023256,130.4799866,62.32481039
BN-0081,265,92,7189,8/1/19,343,4,2.5,74,5,820.1916857,20.2447645,0.792449431,58.6412579,0.426240953,213.6740835,170.4162685
BN-0047,137,52,7155,8/1/19,472,3,1.125,54,3,341.586862,56.66827715,0.901747319,48.69435525,0.906301446,21.55775192,9.341345315
BN-0018,118,140,7003,8/1/19,556,5,1.5,100,7,341.2835384,53.30768845,0.89350974,89.35097405,0.952917977,164.0885963,76.6167586
BN-0021,268,253,7225,8/1/19,267,6,1.5,74,7,1425.922128,16.76235138,0.744492757,55.09246398,0.448450991,101.1745555,84.215321
